timestamp,match,bookmaker,outcome,odds,stake,potential_return
2025-11-02T14:50:09.533497,Operario PR v. Vila Nova,Matchbook,Operario PR,2.44,41.03249691484985,100.11929247223364
2025-11-02T14:50:09.535870,Operario PR v. Vila Nova,Matchbook,Vila Nova,4.2,23.83792677910325,100.11929247223365
2025-11-02T14:50:09.538057,Operario PR v. Vila Nova,Unibet (SE),Draw,2.85,35.12957630604689,100.11929247223365
2025-11-02T14:50:09.549027,Vasco da Gama v. Sao Paulo,Matchbook,Sao Paulo,3.55,28.19296518392554,100.08502640293567
2025-11-02T14:50:09.551990,Vasco da Gama v. Sao Paulo,Betfair,Vasco da Gama,2.5,40.03401056117426,100.08502640293565
2025-11-02T14:50:09.555073,Vasco da Gama v. Sao Paulo,Coolbet,Draw,3.15,31.773024254900207,100.08502640293565
2025-11-02T14:50:09.566683,Hiroshima Sanfrecce FC v. Urawa Red Diamonds,Unibet (IT),Hiroshima Sanfrecce FC,1.88,53.45935875846868,100.50359446592111
2025-11-02T14:50:09.569495,Hiroshima Sanfrecce FC v. Urawa Red Diamonds,Pinnacle,Urawa Red Diamonds,5.11,19.66802240037595,100.50359446592111
2025-11-02T14:50:09.571681,Hiroshima Sanfrecce FC v. Urawa Red Diamonds,Pinnacle,Draw,3.74,26.87261884115538,100.50359446592113
2025-11-02T14:50:09.609051,None v. None,GTbets,Kansas City Chiefs,10.0,11.849815901300783,118.49815901300784
2025-11-02T14:50:09.612964,None v. None,GTbets,Detroit Lions,16.0,7.40613493831299,118.49815901300784
2025-11-02T14:50:09.615772,None v. None,GTbets,Buffalo Bills,16.0,7.40613493831299,118.49815901300784
2025-11-02T14:50:09.618398,None v. None,GTbets,Green Bay Packers,16.0,7.40613493831299,118.49815901300784
2025-11-02T14:50:09.621401,None v. None,Betfair,Los Angeles Rams,13.5,8.77764140837095,118.49815901300784
2025-11-02T14:50:09.624822,None v. None,Pinnacle,Philadelphia Eagles,12.02,9.858415891265212,118.49815901300784
2025-11-02T14:50:09.628007,None v. None,GTbets,Baltimore Ravens,17.0,6.970479941941637,118.49815901300782
2025-11-02T14:50:09.632021,None v. None,BetOnline.ag,Indianapolis Colts,13.0,9.115243001000604,118.49815901300785
2025-11-02T14:50:09.636822,None v. None,BetOnline.ag,Denver Broncos,23.0,5.152093870130776,118.49815901300785
2025-11-02T14:50:09.639420,None v. None,Betfair,Los Angeles Chargers,32.0,3.703067469156495,118.49815901300784
2025-11-02T14:50:09.642064,None v. None,BetOnline.ag,Seattle Seahawks,26.0,4.557621500500302,118.49815901300785
2025-11-02T14:50:09.644317,None v. None,Betfair,New England Patriots,32.0,3.703067469156495,118.49815901300784
2025-11-02T14:50:09.647249,None v. None,Betfair,San Francisco 49ers,50.0,2.369963180260157,118.49815901300784
2025-11-02T14:50:09.649576,None v. None,Betfair,Tampa Bay Buccaneers,34.0,3.4852399709708184,118.49815901300782
2025-11-02T14:50:09.652582,None v. None,Betfair,Houston Texans,90.0,1.3166462112556425,118.49815901300782
2025-11-02T14:50:09.656377,None v. None,Betfair,Jacksonville Jaguars,150.0,0.7899877267533856,118.49815901300784
2025-11-02T14:50:09.659118,None v. None,Pinnacle,Pittsburgh Steelers,86.19,1.374848114781388,118.49815901300784
2025-11-02T14:50:09.661491,None v. None,Betfair,Washington Commanders,110.0,1.077255991027344,118.49815901300785
2025-11-02T14:50:09.663524,None v. None,Betfair,Chicago Bears,190.0,0.6236745211210939,118.49815901300784
2025-11-02T14:50:09.665697,None v. None,Betfair,Atlanta Falcons,250.0,0.4739926360520313,118.49815901300782
2025-11-02T14:50:09.667432,None v. None,Pinnacle,Dallas Cowboys,209.12,0.5666514872465944,118.49815901300782
2025-11-02T14:50:09.669290,None v. None,Pinnacle,Minnesota Vikings,261.04,0.45394636459166343,118.49815901300784
2025-11-02T14:50:09.671185,None v. None,Everygame,Cincinnati Bengals,301.0,0.39368159140534165,118.49815901300784
2025-11-02T14:50:09.672925,None v. None,Everygame,Carolina Panthers,501.0,0.23652327148304955,118.49815901300782
2025-11-02T14:50:09.674584,None v. None,Everygame,Arizona Cardinals,501.0,0.23652327148304955,118.49815901300782
2025-11-02T14:50:09.677145,None v. None,Everygame,New York Giants,1001.0,0.11837977923377405,118.49815901300782
2025-11-02T14:50:09.678978,None v. None,Everygame,Cleveland Browns,1001.0,0.11837977923377405,118.49815901300782
2025-11-02T14:50:09.680769,None v. None,Pinnacle,Las Vegas Raiders,1037.74,0.11418867829418528,118.49815901300782
2025-11-02T14:50:09.682996,None v. None,Pinnacle,Miami Dolphins,1103.05,0.10742773130230528,118.49815901300784
2025-11-02T14:50:09.685531,None v. None,BetOnline.ag,New Orleans Saints,1501.0,0.07894614191406252,118.49815901300784
2025-11-02T14:50:09.687332,None v. None,BetOnline.ag,New York Jets,1501.0,0.07894614191406252,118.49815901300784
2025-11-02T14:50:09.688934,None v. None,BetOnline.ag,Tennessee Titans,1501.0,0.07894614191406252,118.49815901300784
2025-11-02T14:50:09.696645,Brooklyn Nets v. Philadelphia 76ers,Matchbook,Brooklyn Nets,2.92,34.38202247191011,100.39550561797752
2025-11-02T14:50:09.699187,Brooklyn Nets v. Philadelphia 76ers,1xBet,Philadelphia 76ers,1.53,65.6179775280899,100.39550561797755
2025-11-02T14:50:09.707667,Toronto Raptors v. Memphis Grizzlies,Unibet (NL),Memphis Grizzlies,2.9,34.5372460496614,100.15801354401805
2025-11-02T14:50:09.711281,Toronto Raptors v. Memphis Grizzlies,Matchbook,Toronto Raptors,1.53,65.4627539503386,100.15801354401805
2025-11-02T14:50:09.719078,Phoenix Suns v. San Antonio Spurs,1xBet,Phoenix Suns,3.17,31.681034482758626,100.42887931034484
2025-11-02T14:50:09.721504,Phoenix Suns v. San Antonio Spurs,888sport,San Antonio Spurs,1.47,68.3189655172414,100.42887931034485
2025-11-02T14:50:09.730633,Denver Nuggets v. Minnesota Timberwolves,Betsson,Denver Nuggets,1.52,66.07142857142857,100.42857142857143
2025-11-02T14:50:09.732889,Denver Nuggets v. Minnesota Timberwolves,1xBet,Minnesota Timberwolves,2.96,33.92857142857142,100.42857142857142
2025-11-02T14:50:09.741116,Slavia Praha v. Arsenal,1xBet,Arsenal,1.33,76.3288746995468,101.51740335039725
2025-11-02T14:50:09.744278,Slavia Praha v. Arsenal,Betfair,Slavia Praha,13.0,7.809031026953634,101.51740335039725
2025-11-02T14:50:09.746007,Slavia Praha v. Arsenal,Matchbook,Draw,6.4,15.862094273499569,101.51740335039725
2025-11-02T14:50:09.753649,Napoli v. Eintracht Frankfurt,Unibet (NL),Eintracht Frankfurt,5.6,17.88625503607233,100.16302820200505
2025-11-02T14:50:09.755896,Napoli v. Eintracht Frankfurt,1xBet,Napoli,1.66,60.3391736156657,100.16302820200505
2025-11-02T14:50:09.757530,Napoli v. Eintracht Frankfurt,Unibet (NL),Draw,4.6,21.774571348261972,100.16302820200507
2025-11-02T14:50:09.766515,Bodø/Glimt v. AS Monaco,Coolbet,AS Monaco,2.95,34.18862451220776,100.8564423110129
2025-11-02T14:50:09.769352,Bodø/Glimt v. AS Monaco,Betfair,Bodø/Glimt,2.5,40.34257692440516,100.8564423110129
2025-11-02T14:50:09.772210,Bodø/Glimt v. AS Monaco,1xBet,Draw,3.96,25.468798563387093,100.85644231101288
2025-11-02T14:50:09.779405,Atlético Madrid v. Union Saint-Gilloise,1xBet,Atlético Madrid,1.32,76.33587786259541,100.76335877862594
2025-11-02T14:50:09.781330,Atlético Madrid v. Union Saint-Gilloise,Betfair,Union Saint-Gilloise,12.0,8.396946564885495,100.76335877862593
2025-11-02T14:50:09.782987,Atlético Madrid v. Union Saint-Gilloise,Betfair,Draw,6.6,15.267175572519085,100.76335877862596
2025-11-02T14:50:09.789145,Paris Saint Germain v. Bayern Munich,1xBet,Bayern Munich,2.85,35.53148108700283,101.26472109795807
2025-11-02T14:50:09.790839,Paris Saint Germain v. Bayern Munich,Betfair,Paris Saint Germain,2.52,40.18441313411034,101.26472109795806
2025-11-02T14:50:09.793322,Paris Saint Germain v. Bayern Munich,1xBet,Draw,4.17,24.284105778886826,101.26472109795806
2025-11-02T14:50:09.800390,Tottenham Hotspur v. FC Copenhagen,Betfair,FC Copenhagen,9.2,10.907885284853844,100.35254462065535
2025-11-02T14:50:09.802132,Tottenham Hotspur v. FC Copenhagen,1xBet,Tottenham Hotspur,1.41,71.1720174614577,100.35254462065535
2025-11-02T14:50:09.803713,Tottenham Hotspur v. FC Copenhagen,Matchbook,Draw,5.6,17.920097253688457,100.35254462065535
2025-11-02T14:50:09.811572,Juventus v. Sporting Lisbon,Betfair,Juventus,2.02,49.859702136844376,100.71659831642565
2025-11-02T14:50:09.813718,Juventus v. Sporting Lisbon,Betfair,Sporting Lisbon,4.2,23.98014245629182,100.71659831642565
2025-11-02T14:50:09.815291,Juventus v. Sporting Lisbon,Unibet (NL),Draw,3.85,26.160155406863804,100.71659831642565
2025-11-02T14:50:09.821456,Liverpool v. Real Madrid,Unibet (NL),Liverpool,2.75,36.710061866626184,100.952670133222
2025-11-02T14:50:09.823175,Liverpool v. Real Madrid,Betfair,Real Madrid,2.64,38.2396477777356,100.95267013322199
2025-11-02T14:50:09.824800,Liverpool v. Real Madrid,1xBet,Draw,4.03,25.05029035563821,100.952670133222
2025-11-02T14:50:09.833915,Qarabağ FK v. Chelsea,GTbets,Chelsea,1.4,71.75901022054867,100.46261430876814
2025-11-02T14:50:09.835703,Qarabağ FK v. Chelsea,Matchbook,Qarabağ FK,9.2,10.919849381387843,100.46261430876815
2025-11-02T14:50:09.837286,Qarabağ FK v. Chelsea,Matchbook,Draw,5.8,17.321140398063473,100.46261430876814
2025-11-02T14:50:09.844428,Ajax v. Galatasaray,Matchbook,Ajax,3.35,29.927594529364438,100.25744167337086
2025-11-02T14:50:09.846233,Ajax v. Galatasaray,Coolbet,Galatasaray,2.17,46.201586024594874,100.25744167337088
2025-11-02T14:50:09.848359,Ajax v. Galatasaray,Unibet (NL),Draw,4.2,23.870819446040684,100.25744167337088
2025-11-02T14:50:09.854654,Marseille v. Atalanta BC,1xBet,Atalanta BC,3.46,28.96740502544614,100.22722138804365
2025-11-02T14:50:09.856429,Marseille v. Atalanta BC,Betfair,Marseille,2.18,45.97578962754295,100.22722138804365
2025-11-02T14:50:09.858025,Marseille v. Atalanta BC,Unibet (NL),Draw,4.0,25.056805347010908,100.22722138804363
2025-11-02T14:50:09.865975,Newcastle United v. Athletic Bilbao,Betfair,Athletic Bilbao,6.8,14.74998794541685,100.29991802883457
2025-11-02T14:50:09.867832,Newcastle United v. Athletic Bilbao,Unibet (NL),Newcastle United,1.61,62.29808573219539,100.29991802883458
2025-11-02T14:50:09.869507,Newcastle United v. Athletic Bilbao,1xBet,Draw,4.37,22.95192632238777,100.29991802883455
2025-11-02T14:50:09.876781,Inter Milan v. FC Kairat,Betsson,FC Kairat,85.0,1.1836158489691428,100.60734716237714
2025-11-02T14:50:09.879163,Inter Milan v. FC Kairat,1xBet,Inter Milan,1.07,94.02555809567956,100.60734716237714
2025-11-02T14:50:09.881050,Inter Milan v. FC Kairat,Matchbook,Draw,21.0,4.790826055351292,100.60734716237712
2025-11-02T14:50:09.887418,Chris Eubank Jr v. Conor Benn,Betfair,Chris Eubank Jr,1.79,56.24418629805093,100.67709347351116
2025-11-02T14:50:09.889161,Chris Eubank Jr v. Conor Benn,888sport,Conor Benn,2.6,38.721959028273524,100.67709347351116
2025-11-02T14:50:09.890835,Chris Eubank Jr v. Conor Benn,Betsson,Draw,20.0,5.033854673675557,100.67709347351114
2025-11-02T14:50:09.900813,Lille v. Angers,Unibet (NL),Angers,9.5,10.653519466252243,101.2084349293963
2025-11-02T14:50:09.903059,Lille v. Angers,Matchbook,Lille,1.42,71.27354572492698,101.2084349293963
2025-11-02T14:50:09.904633,Lille v. Angers,Unibet (NL),Draw,5.6,18.072934808820772,101.20843492939632
2025-11-02T14:50:09.912125,Le Havre v. Nantes,1xBet,Le Havre,2.15,46.75790159661127,100.52948843271423
2025-11-02T14:50:09.914179,Le Havre v. Nantes,Betfair,Nantes,4.1,24.519387422613228,100.52948843271423
2025-11-02T14:50:09.916712,Le Havre v. Nantes,Unibet (NL),Draw,3.5,28.722710980775496,100.52948843271423
2025-11-02T14:50:09.925296,Angers v. Auxerre,LeoVegas (SE),Angers,2.85,35.13215859030837,100.12665198237886
2025-11-02T14:50:09.929158,Angers v. Auxerre,Tipico,Auxerre,2.9,34.52643171806168,100.12665198237887
2025-11-02T14:50:09.930964,Angers v. Auxerre,LeoVegas (SE),Draw,3.3,30.341409691629956,100.12665198237885
2025-11-02T14:50:09.939202,Sparta Rotterdam v. AZ Alkmaar,Pinnacle,AZ Alkmaar,1.72,59.67771303714493,102.64566642388928
2025-11-02T14:50:09.941229,Sparta Rotterdam v. AZ Alkmaar,Matchbook,Sparta Rotterdam,5.7,18.008011653313908,102.64566642388928
2025-11-02T14:50:09.945369,Sparta Rotterdam v. AZ Alkmaar,Betfair,Draw,4.6,22.31427530954115,102.64566642388928
2025-11-02T14:50:09.953350,Groningen v. FC Twente Enschede,Matchbook,FC Twente Enschede,2.9,35.85724947418414,103.98602347513399
2025-11-02T14:50:09.955213,Groningen v. FC Twente Enschede,Pinnacle,Groningen,3.02,34.432458104349,103.98602347513399
2025-11-02T14:50:09.957572,Groningen v. FC Twente Enschede,Betfair,Draw,3.5,29.710292421466857,103.986023475134
2025-11-02T14:50:09.968384,FC Zwolle v. Sparta Rotterdam,Unibet (NL),FC Zwolle,2.75,36.59716786451291,100.6422116274105
2025-11-02T14:50:09.970177,FC Zwolle v. Sparta Rotterdam,Betsson,Sparta Rotterdam,2.78,36.20223439834911,100.64221162741053
2025-11-02T14:50:09.971759,FC Zwolle v. Sparta Rotterdam,Unibet (NL),Draw,3.7,27.200597737137976,100.64221162741052
2025-11-02T14:50:09.980898,Red Star Belgrade v. Lille,Betfair,Lille,2.42,41.63919636351018,100.76685519969463
2025-11-02T14:50:09.982683,Red Star Belgrade v. Lille,Unibet (SE),Red Star Belgrade,3.2,31.489642249904573,100.76685519969465
2025-11-02T14:50:09.984289,Red Star Belgrade v. Lille,Unibet (SE),Draw,3.75,26.87116138658524,100.76685519969465
2025-11-02T14:50:09.990872,Real Betis v. Lyon,Unibet (NL),Lyon,4.1,24.601450384015177,100.86594657446221
2025-11-02T14:50:09.994223,Real Betis v. Lyon,1xBet,Real Betis,2.01,50.182062972369266,100.86594657446221
2025-11-02T14:50:09.996349,Real Betis v. Lyon,Betsson,Draw,4.0,25.216486643615553,100.86594657446221
2025-11-02T14:50:10.005688,Westerlo v. Genk,Pinnacle,Genk,1.43,71.11349301232633,101.69229500762665
2025-11-02T14:50:10.009373,Westerlo v. Genk,Betfair,Westerlo,15.0,6.779486333841777,101.69229500762665
2025-11-02T14:50:10.012286,Westerlo v. Genk,Matchbook,Draw,4.6,22.10702065383188,101.69229500762664
2025-11-02T14:50:10.022838,Sint Truiden v. Royal Antwerp,Matchbook,Royal Antwerp,3.9,25.71428571428572,100.2857142857143
2025-11-02T14:50:10.026082,Sint Truiden v. Royal Antwerp,Betfair,Sint Truiden,2.16,46.42857142857143,100.28571428571429
2025-11-02T14:50:10.029566,Sint Truiden v. Royal Antwerp,Unibet (NL),Draw,3.6,27.85714285714286,100.2857142857143
2025-11-02T14:50:10.039691,Charleroi v. Westerlo,Pinnacle,Charleroi,2.18,46.315926807788905,100.96872044097982
2025-11-02T14:50:10.042991,Charleroi v. Westerlo,Unibet (NL),Westerlo,3.55,28.441893081966146,100.96872044097981
2025-11-02T14:50:10.045692,Charleroi v. Westerlo,Unibet (NL),Draw,4.0,25.242180110244952,100.96872044097981
2025-11-02T14:50:10.055212,Viborg FF v. Randers FC,Suprabets,Randers FC,8.2,17.630914480184437,144.57349873751238
2025-11-02T14:50:10.057641,Viborg FF v. Randers FC,Betfair,Viborg FF,2.92,49.51147217038095,144.57349873751235
2025-11-02T14:50:10.060444,Viborg FF v. Randers FC,Suprabets,Draw,4.4,32.85761334943463,144.57349873751238
2025-11-02T14:50:10.067353,Bristol City v. Blackburn Rovers,Matchbook,Blackburn Rovers,4.2,24.071062179406983,101.09846115350933
2025-11-02T14:50:10.069100,Bristol City v. Blackburn Rovers,Betfair,Bristol City,2.08,48.605029400725634,101.09846115350932
2025-11-02T14:50:10.070682,Bristol City v. Blackburn Rovers,LeoVegas (SE),Draw,3.7,27.323908419867386,101.09846115350933
2025-11-02T14:50:10.078972,Ipswich Town v. Watford,Betfair,Ipswich Town,1.75,57.4934268185802,100.61349693251535
2025-11-02T14:50:10.081733,Ipswich Town v. Watford,LeoVegas (SE),Watford,5.6,17.966695880806313,100.61349693251535
2025-11-02T14:50:10.083710,Ipswich Town v. Watford,Unibet (SE),Draw,4.1,24.5398773006135,100.61349693251535
2025-11-02T14:50:10.090527,Leicester City v. Middlesbrough,Betfair,Leicester City,2.36,43.097052674175494,101.70904431105416
2025-11-02T14:50:10.093565,Leicester City v. Middlesbrough,LeoVegas (SE),Middlesbrough,3.55,28.65043501719835,101.70904431105414
2025-11-02T14:50:10.095652,Leicester City v. Middlesbrough,LeoVegas (SE),Draw,3.6,28.25251230862615,101.70904431105414
2025-11-02T14:50:10.102572,Oxford United v. Stoke City,Betfair,Oxford United,3.4,29.86627043090639,101.54531946508172
2025-11-02T14:50:10.104505,Oxford United v. Stoke City,LeoVegas (SE),Stoke City,2.55,39.821693907875186,101.54531946508172
2025-11-02T14:50:10.106582,Oxford United v. Stoke City,LeoVegas (SE),Draw,3.35,30.312035661218427,101.54531946508173
2025-11-02T14:50:10.116319,Coventry City v. Sheffield United,Matchbook,Coventry City,1.7,59.06313645621181,100.40733197556007
2025-11-02T14:50:10.118248,Coventry City v. Sheffield United,Matchbook,Sheffield United,5.8,17.311608961303463,100.40733197556008
2025-11-02T14:50:10.119995,Coventry City v. Sheffield United,LeoVegas (SE),Draw,4.25,23.62525458248472,100.40733197556007
2025-11-02T14:50:10.128340,Portsmouth v. Wrexham AFC,Pinnacle,Portsmouth,2.59,39.225300318705564,101.59352782544741
2025-11-02T14:50:10.131258,Portsmouth v. Wrexham AFC,LeoVegas (SE),Wrexham AFC,3.2,31.747977445452317,101.59352782544742
2025-11-02T14:50:10.133232,Portsmouth v. Wrexham AFC,LeoVegas (SE),Draw,3.5,29.02672223584212,101.59352782544741
2025-11-02T14:50:10.140075,Fortuna Düsseldorf v. 1. FC Kaiserslautern,Pinnacle,1. FC Kaiserslautern,2.66,78.36171768885174,208.44216905234563
2025-11-02T14:50:10.142480,Fortuna Düsseldorf v. 1. FC Kaiserslautern,Winamax (FR),Fortuna Düsseldorf,42.0,4.962908786960611,208.44216905234566
2025-11-02T14:50:10.144672,Fortuna Düsseldorf v. 1. FC Kaiserslautern,Unibet (SE),Draw,12.5,16.675373524187652,208.44216905234566
2025-11-02T14:50:10.152179,SC Paderborn v. Greuther Fürth,Matchbook,Greuther Fürth,27.0,3.729942051818839,100.70843539910865
2025-11-02T14:50:10.154400,SC Paderborn v. Greuther Fürth,Betfair,SC Paderborn,1.24,81.21648016057148,100.70843539910864
2025-11-02T14:50:10.156607,SC Paderborn v. Greuther Fürth,Pinnacle,Draw,6.69,15.053577787609662,100.70843539910864
2025-11-02T14:50:10.166886,Zaragoza v. Deportivo La Coruña,Betfair,Deportivo La Coruña,2.62,38.280329799764424,100.29446407538279
2025-11-02T14:50:10.169246,Zaragoza v. Deportivo La Coruña,Betfair,Zaragoza,3.25,30.859835100117788,100.2944640753828
2025-11-02T14:50:10.171463,Zaragoza v. Deportivo La Coruña,Unibet (SE),Draw,3.25,30.859835100117788,100.2944640753828
2025-11-02T14:50:10.180016,Tampa Bay Buccaneers v. New England Patriots,GTbets,New England Patriots,2.25,44.581280788177345,100.30788177339903
2025-11-02T14:50:10.181971,Tampa Bay Buccaneers v. New England Patriots,Marathon Bet,Tampa Bay Buccaneers,1.81,55.418719211822655,100.307881773399
2025-11-02T14:50:10.189101,Finland v. Malta,1xBet,Finland,1.27,79.31449614049997,100.72941009843497
2025-11-02T14:50:10.191313,Finland v. Malta,1xBet,Malta,16.0,6.2955881311521855,100.72941009843497
2025-11-02T14:50:10.193953,Finland v. Malta,Tipico,Draw,7.0,14.389915728347853,100.72941009843497
2025-11-02T14:50:10.201192,Croatia v. Faroe Islands,1xBet,Croatia,1.11,90.78647022203778,100.77298194646194
2025-11-02T14:50:10.203358,Croatia v. Faroe Islands,Nordic Bet,Faroe Islands,50.0,2.0154596389292387,100.77298194646194
2025-11-02T14:50:10.205588,Croatia v. Faroe Islands,Tipico,Draw,14.0,7.198070139032995,100.77298194646194
2025-11-02T14:50:10.215009,TSG Hoffenheim II v. Waldhof Mannheim,Betfair,TSG Hoffenheim II,2.84,35.51719007913175,100.86881982473417
2025-11-02T14:50:10.217443,TSG Hoffenheim II v. Waldhof Mannheim,Betfair,Waldhof Mannheim,3.7,27.261843195874096,100.86881982473416
2025-11-02T14:50:10.219627,TSG Hoffenheim II v. Waldhof Mannheim,Pinnacle,Draw,2.71,37.220966724994156,100.86881982473416
2025-11-02T14:50:10.228547,1. FC Köln v. Hamburger SV,Betfair,1. FC Köln,2.56,39.08437055859425,100.05598863000128
2025-11-02T14:50:10.231168,1. FC Köln v. Hamburger SV,Unibet (NL),Hamburger SV,3.0,33.35199621000043,100.05598863000128
2025-11-02T14:50:10.232977,1. FC Köln v. Hamburger SV,1xBet,Draw,3.63,27.563633231405316,100.0559886300013
2025-11-02T14:50:10.241226,Stromsgodset v. Viking FK,Pinnacle,Stromsgodset,6.6,17.118307997356247,112.98083278255122
2025-11-02T14:50:10.244812,Stromsgodset v. Viking FK,Coolbet,Viking FK,1.85,61.07072042300066,112.98083278255122
2025-11-02T14:50:10.247263,Stromsgodset v. Viking FK,Pinnacle,Draw,5.18,21.8109715796431,112.98083278255125
2025-11-02T14:50:10.254501,KFUM v. Haugesund,Betfair,Haugesund,18.0,5.573564780926487,100.32416605667677
2025-11-02T14:50:10.256325,KFUM v. Haugesund,GTbets,KFUM,1.23,81.5643626477047,100.32416605667677
2025-11-02T14:50:10.258024,KFUM v. Haugesund,Betfair,Draw,7.8,12.862072571368818,100.32416605667679
2025-11-02T14:50:10.267262,Gainsborough Trinity FC v. Accrington Stanley,Matchbook,Accrington Stanley,1.81,55.66471965761352,100.75314258028047
2025-11-02T14:50:10.269042,Gainsborough Trinity FC v. Accrington Stanley,Coolbet,Gainsborough Trinity FC,4.4,22.89844149551829,100.7531425802805
2025-11-02T14:50:10.270661,Gainsborough Trinity FC v. Accrington Stanley,Nordic Bet,Draw,4.7,21.436838846868188,100.75314258028048
2025-11-02T14:50:10.278928,Besiktas JK v. Fenerbahce,Betfair,Besiktas JK,3.35,29.96435275275965,100.38058172174482
2025-11-02T14:50:10.281493,Besiktas JK v. Fenerbahce,1xBet,Fenerbahce,2.32,43.267492121441734,100.38058172174482
2025-11-02T14:50:10.284192,Besiktas JK v. Fenerbahce,Betfair,Draw,3.75,26.768155125798618,100.38058172174482
2025-11-02T14:50:10.292409,Wolfsberger AC v. WSG Tirol,Matchbook,Wolfsberger AC,2.18,46.93153205050777,102.31073987010694
2025-11-02T14:50:10.295041,Wolfsberger AC v. WSG Tirol,Pinnacle,WSG Tirol,4.47,22.888308695773365,102.31073987010693
2025-11-02T14:50:10.297601,Wolfsberger AC v. WSG Tirol,Pinnacle,Draw,3.39,30.180159253718863,102.31073987010694
2025-11-02T14:50:10.306317,O'Higgins v. Ñublense,LeoVegas (SE),O'Higgins,1.97,50.96946303223595,100.40984217350481
2025-11-02T14:50:10.308112,O'Higgins v. Ñublense,Coolbet,Ñublense,4.75,21.13891414179049,100.40984217350483
2025-11-02T14:50:10.311243,O'Higgins v. Ñublense,Coolbet,Draw,3.6,27.891622825973563,100.40984217350483
2025-11-02T14:50:10.318552,Barcelona v. Elche CF,1xBet,Barcelona,1.25,81.50394178289872,101.8799272286234
2025-11-02T14:50:10.320330,Barcelona v. Elche CF,Unibet (NL),Elche CF,16.0,6.367495451788963,101.8799272286234
2025-11-02T14:50:10.322579,Barcelona v. Elche CF,Betfair,Draw,8.4,12.128562765312308,101.87992722862339
2025-11-02T14:50:10.331824,Real Betis v. Mallorca,Betfair,Mallorca,6.8,14.906146485093853,101.3617960986382
2025-11-02T14:50:10.333620,Real Betis v. Mallorca,1xBet,Real Betis,1.62,62.569009937430984,101.3617960986382
2025-11-02T14:50:10.335297,Real Betis v. Mallorca,Betfair,Draw,4.5,22.524843577475156,101.36179609863821
2025-11-02T14:50:10.344526,Girona v. Alavés,Unibet (SE),Alavés,3.45,29.017679830823234,100.11099541634016
2025-11-02T14:50:10.346860,Girona v. Alavés,1xBet,Girona,2.48,40.36733686142748,100.11099541634016
2025-11-02T14:50:10.348894,Girona v. Alavés,1xBet,Draw,3.27,30.61498330774928,100.11099541634015
2025-11-02T14:50:10.357314,Atlético Madrid v. Levante,1xBet,Atlético Madrid,1.28,78.47533632286996,100.44843049327356
2025-11-02T14:50:10.360813,Atlético Madrid v. Levante,Unibet (SE),Levante,14.0,7.174887892376682,100.44843049327355
2025-11-02T14:50:10.363038,Atlético Madrid v. Levante,Tipico,Draw,7.0,14.349775784753364,100.44843049327355
2025-11-02T14:50:10.370265,West Ham United v. Newcastle United,1xBet,Newcastle United,1.69,59.31632161771786,100.24458353394319
2025-11-02T14:50:10.372077,West Ham United v. Newcastle United,Betsson,West Ham United,5.6,17.90081848820414,100.24458353394319
2025-11-02T14:50:10.373658,West Ham United v. Newcastle United,Betfair,Draw,4.4,22.782859894077998,100.2445835339432
2025-11-02T14:50:10.383522,Manchester City v. Bournemouth,Matchbook,Bournemouth,7.0,14.38555620267909,100.69889341875364
2025-11-02T14:50:10.385326,Manchester City v. Bournemouth,Betsson,Manchester City,1.52,66.24927198602214,100.69889341875366
2025-11-02T14:50:10.386980,Manchester City v. Bournemouth,Betfair,Draw,5.2,19.36517181129878,100.69889341875366
2025-11-02T14:50:10.394549,West Ham United v. Burnley,Matchbook,Burnley,3.75,26.76579925650558,100.37174721189592
2025-11-02T14:50:10.397018,West Ham United v. Burnley,Betfair,West Ham United,2.16,46.468401486988846,100.37174721189591
2025-11-02T14:50:10.399536,West Ham United v. Burnley,Unibet (SE),Draw,3.75,26.76579925650558,100.37174721189592
2025-11-02T14:50:10.407522,Sunderland v. Arsenal,1xBet,Arsenal,1.45,69.76949053002497,101.1657612685362
2025-11-02T14:50:10.410309,Sunderland v. Arsenal,Matchbook,Sunderland,8.8,11.496109235060931,101.1657612685362
2025-11-02T14:50:10.412437,Sunderland v. Arsenal,Betfair,Draw,5.4,18.73440023491411,101.16576126853619
2025-11-02T14:50:10.420313,Chelsea v. Wolverhampton Wanderers,1xBet,Chelsea,1.37,73.03516829035811,100.05818055779062
2025-11-02T14:50:10.422107,Chelsea v. Wolverhampton Wanderers,Betfair,Wolverhampton Wanderers,10.0,10.005818055779063,100.05818055779062
2025-11-02T14:50:10.423698,Chelsea v. Wolverhampton Wanderers,Matchbook,Draw,5.9,16.95901365386282,100.05818055779064
2025-11-02T14:50:10.431374,Nottingham Forest v. Leeds United,Betfair,Leeds United,3.65,27.653850083438343,100.93655280454995
2025-11-02T14:50:10.433377,Nottingham Forest v. Leeds United,1xBet,Nottingham Forest,2.32,43.5071348295474,100.93655280454995
2025-11-02T14:50:10.435098,Nottingham Forest v. Leeds United,Betsson,Draw,3.5,28.839015087014275,100.93655280454996
2025-11-02T14:50:10.442032,Manchester City v. Liverpool,Betsson,Liverpool,3.95,25.416268233079855,100.39425952066543
2025-11-02T14:50:10.445106,Manchester City v. Liverpool,Betfair,Manchester City,1.97,50.96155305617535,100.39425952066543
